pl_name,radius,mass,orbital_period,eccentricity,star_name,star_mass,star_radius,star_teff,star_distance,ra,dec,discovered,detection_type,eq_temperature,star_spectype
ngts-10 b,19.27626769,,0.7668220579,,NGTS-10,,1.0,5780.0,,91.8722801,-25.5948963,2020.0,Transit,1991.33,G
ngts-12 b,11.747032,66.10864,7.532806,0.0,NGTS-12,1.021,1.589,5690.0,446.442,176.2499418,-35.640563,2020.0,Transit,1257.0,G
ngts-13 b,9.06392,,4.1197036,,NGTS-13,,1.79,5848.8,647.595,176.2402326,-38.1397158,2021.0,Transit,1584.0,G
ngts-15 b,10.43485812,,3.27579445185,,NGTS-15,,0.955708,5620.0,786.485,73.3553101,-32.8003484,2021.0,Transit,1166.53,G
ngts-16 b,14.57167491,211.99154747,4.84532,0.0,NGTS-16,1.002,1.213,5550.0,898.168,58.2639299,-30.8046405,2021.0,Transit,1177.0,G7 V
ngts-17 b,13.89913607,242.82090295,3.24253,0.0,NGTS-17,1.025,1.337,5650.0,1040.28,72.9005729,-34.2262128,2021.0,Transit,1457.0,G4 V
ngts-18 b,13.56286665,129.99181846,3.05125,0.0,NGTS-18,1.003,1.392,5610.0,1096.19,180.5462193,-35.5486091,2021.0,Transit,1381.0,G5 V
ngts-20 b,11.99360935,947.12865286,54.18915,0.432,NGTS-20,1.47,1.78,5980.0,382.898,46.2926368,-21.9336472,2022.0,Transit,688.0,G1 IV
ngts-24 b,13.60770257,165.27077164,3.4678796,0.0,NGTS-24,1.26,1.64,5820.0,683.062,168.5638892,-37.9101328,2022.0,Transit,1499.0,G2 IV
ngts-26 b,14.88552637,92.80589484,4.5199279,0.0,NGTS-26,0.96,1.16,5550.0,1093.69,217.6832961,-31.7324526,2024.0,Transit,1331.0,G
ngts-27 b,15.64773706,188.47224535,3.3704181,0.0,NGTS-27,1.07,1.77,5700.0,942.122,206.0265266,-32.5229747,2024.0,Transit,1783.0,G
ngts-3 a b,16.58932,756.4354,1.6753728,,NGTS-3 A,1.017,0.93,5600.0,743.972,94.4447595,-35.706364,2018.0,Transit,,G6 V
ngts-30 b,10.40193409,305.11527072,98.29838,0.294,NGTS-30,0.94,0.913,5455.0,238.377,173.714867,-24.6054801,2024.0,Transit,500.0,G
ngts-31 b,18.04645893,355.96781584,4.162734,0.0,NGTS-31,0.96,1.7,5710.0,497.376,80.4212533,-38.656827,2025.0,Transit,1410.0,G
ngts-32 b,15.91675259,181.16219199,3.31211,0.0,NGTS-32,1.07,1.85,5680.0,837.457,223.8576228,-18.4323191,2025.0,Transit,1750.0,G
ogle-2012-blg-0026l b,,35.0,,,OGLE-2012-BLG-0026L,0.82,,,4080.0,263.5779167,-27.14275,2012.0,Microlensing,,G5 V
ogle-2018-blg-0740l b,,1200.0,,,OGLE-2018-BLG-0740L,0.83,,5912.0,4200.0,272.1769583,-29.8358056,2019.0,Microlensing,,G
ogle-2019-blg-0468l b,,1020.22918647,,,OGLE-2019-BLG-0468L,0.92,,,4400.0,266.406,-24.4472778,2022.0,Microlensing,,G
ogle-2019-blg-0468l c,,3222.78004698,,,OGLE-2019-BLG-0468L,0.92,,,4400.0,266.406,-24.4472778,2022.0,Microlensing,,G
ogle-tr-182 b,16.47723,336.8998,3.9791,,OGLE-TR-182,1.187,1.53,5924.0,2501.75,167.3279228,-61.0952624,2007.0,Transit,1550.0,G
ph2 b,9.33708092,87.08498352,282.52542,0.215,PH2,0.966,0.949,5734.0,343.863,289.7636212,51.962683,2013.0,Transit,295.1,G
pz tel b,,8581.366989,44000.0,0.52,PZ Tel,1.36,,,47.0648,283.2745823,-50.1808952,2023.0,Imaging,,G9 IV
qatar-3 b,12.285064,1369.8473,2.5079204,0.0,Qatar-3,1.145,1.272,6007.0,735.601,359.1519716,36.2129562,2017.0,Transit,1681.0,G0 V
qatar-5 b,12.408363,1373.0256,2.8792319,0.0,Qatar-5,1.128,1.076,5747.0,367.658,7.0539375,42.0613451,2017.0,Transit,1415.0,G2 V
qatar-8 b,15.2308,,3.7146478,,Qatar-8,,1.32,5783.0,281.498,157.4123405,70.5270835,2019.0,Transit,1432.0,G
tic 117642575 b,2.82716337,,4.94459060181,,TIC 117642575,,1.08102,5719.98,188.758,9.4800698,-37.0662905,2026.0,Transit,,G
tic 139270665 b,7.22979255,147.15455244,23.624,0.105,TIC 139270665,1.035,1.016,5844.0,189.875,124.0338967,33.2914532,2024.0,Transit,703.0,G2
tic 139270665 c,,1554.18091023,1010.0,0.566,TIC 139270665,1.035,1.016,5844.0,189.875,124.0338967,33.2914532,2024.0,Radial Velocity,200.0,G2
tic 139702105 b,2.45316949,,6.83601903383,,TIC 139702105,,1.25423,5742.35,91.7884,66.498034,-18.214545,2026.0,Transit,,G
tic 161045582 b,2.24566738,,8.85577189959,,TIC 161045582,,1.07976,5683.87,162.246,223.6258514,49.097725,2026.0,Transit,,G
tic 178172313 b,2.80405322,,4.3731816136,,TIC 178172313,,0.84345,5405.59,178.137,43.4062672,-32.077048,2026.0,Transit,,G
tic 183374187 b,14.03364384,177.98390792,5.05907,0.506,TIC 183374187,0.853,1.344,5768.0,1208.75,357.6160382,-41.4124228,2026.0,Transit,1379.0,G
tic 188624430 b,3.64811843,,6.21860433132,,TIC 188624430,,0.786574,5369.46,300.743,258.5566927,53.7060189,2026.0,Transit,,G
tic 237913194 b,11.79529659,,15.16897229768,,TIC 237913194,,1.12898,5713.0,306.063,22.4458116,-60.7399096,2020.0,Transit,770.71,G
tic 249022743 b,4.79568155,,2.25719681538,,TIC 249022743,,1.2084,5567.58,396.46,78.5762192,-3.4466123,2026.0,Transit,,G
tic 279401253 b,11.2089807,1951.46641898,76.8,0.448,TIC 279401253,1.13,1.06,5951.0,285.584,57.6572277,-15.0262251,2023.0,Transit,,G
tic 279401253 c,,2548.98382414,155.3,0.254,TIC 279401253,1.13,1.06,5951.0,285.584,57.6572277,-15.0262251,2023.0,Transit,,G
tic 290487717 b,6.63777941,,3.400818229,,TIC 290487717,,0.943767,5328.97,395.574,139.0870563,2.5508053,2026.0,Transit,,G
tic 32032563 b,3.47739942,,13.83460487791,,TIC 32032563,,1.00188,5567.93,507.858,56.0905221,-68.8580554,2026.0,Transit,,G
tic 320419023 b,2.77280763,,5.26375651589,,TIC 320419023,,0.952319,5703.36,288.893,118.0726215,11.8241773,2026.0,Transit,,G
tic 356227008 b,2.39024009,,2.96147448702,,TIC 356227008,,0.959792,5731.86,387.609,267.2508238,50.130808,2026.0,Transit,,G
tic 393818343 b,,,,,TIC 393818343,,,,93.7345,310.2917002,3.6382967,2024.0,Transit,,G0
tic 434398831 b,3.51,,3.685504,0.04,TIC 434398831,0.992,0.909,5638.0,217.011,93.9592639,16.0238459,2025.0,Transit,1250.0,G4 V
tic 434398831 c,5.63,,6.210291,0.013,TIC 434398831,0.992,0.909,5638.0,217.011,93.9592639,16.0238459,2025.0,Transit,1050.0,G4 V
tic 445839811 b,2.47771211,,11.1086260318,,TIC 445839811,,0.850041,5408.25,235.655,200.1188173,48.4072699,2026.0,Transit,,G
tic 4672985 b,11.5004142,4049.13390518,69.048,0.018,TIC 4672985,1.01,1.15,5757.0,253.385,38.4706782,-10.6573827,2024.0,Transit,517.2,G
tic 62895484 b,3.49391667,,2.83985434327,,TIC 62895484,,0.874291,5520.79,294.857,116.6385519,22.5903733,2026.0,Transit,,G
tic 65612701 b,5.07802804,,10.22467974953,,TIC 65612701,,1.73709,5692.29,151.624,310.4738195,36.3388288,2026.0,Transit,,G
tic 77319217 b,3.10879526,,7.54830765124,,TIC 77319217,,1.18439,5961.52,267.62,71.0406969,-39.8976018,2026.0,Transit,,G
tic 86380416 b,2.4123612,,6.0408643461,,TIC 86380416,,0.989724,5723.74,244.68,145.160376,65.7327948,2026.0,Transit,,G
toi-1011 b,1.45,4.04,2.470498,0.0,TOI-1011,0.91,0.92,5475.0,52.62,113.9847611,-32.8419988,2025.0,Transit,,G
toi-1036 b,5.98375,,3.7795212,,TOI-1036,,1.18,5771.0,184.015,157.8671116,-42.2404483,2026.0,Transit,1294.0,G
toi-1052 b,3.0629855,,9.13980396599,,TOI-1052,,1.58,5958.2,129.804,337.5102738,-75.6465606,2023.0,Transit,1006.99,G
toi-1062 b,2.30057,,4.1150576,,TOI-1062,,0.89,5394.0,82.1733,38.1209678,-78.0236828,2021.0,Transit,826.0,G
toi-1062 c,,9.78,7.972,0.14,TOI-1062,0.94,0.84,5328.0,82.1733,38.1209678,-78.0236828,2021.0,Radial Velocity,859.0,G9 V
toi-1117 b,2.46,8.9,2.22816,0.0,TOI-1117,0.97,1.05,5635.0,167.598,273.6020606,-66.4199742,2025.0,Transit,1538.0,G5 V
toi-1117 c,,8.78,4.579,0.0,TOI-1117,0.97,1.05,5635.0,167.598,273.6020606,-66.4199742,2025.0,Radial Velocity,1210.0,G5 V
toi-1117 d,,10.71,8.665,0.0,TOI-1117,0.97,1.05,5635.0,167.598,273.6020606,-66.4199742,2025.0,Radial Velocity,978.0,G5 V
toi-1135 b,9.02,51.42,8.02773,0.0,TOI-1135,1.125,1.16,6122.0,114.048,193.3963704,85.1294952,2024.0,Transit,1198.9,G0
toi-1136 b,1.9,,4.17278,0.031,TOI-1136,1.022,0.968,5770.0,84.5362,192.1848981,64.8552755,2022.0,Transit,,G
toi-1136 c,2.879,,6.25725,0.117,TOI-1136,1.022,0.968,5770.0,84.5362,192.1848981,64.8552755,2022.0,Transit,,G
toi-1136 d,,8.35,12.5199,0.042,TOI-1136,1.022,0.968,5770.0,84.5362,192.1848981,64.8552755,2022.0,Transit,843.0,G
toi-1136 e,,6.07,18.801,0.0425,TOI-1136,1.022,0.968,5770.0,84.5362,192.1848981,64.8552755,2022.0,Transit,737.0,G
toi-1136 f,3.88,,26.3162,0.012,TOI-1136,1.022,0.968,5770.0,84.5362,192.1848981,64.8552755,2022.0,Transit,,G
toi-1136 g,2.53,12.2,39.5387,0.0,TOI-1136,1.0404,0.9573,5805.0,84.5362,192.1848981,64.8552755,2022.0,Transit,574.0,G
toi-1173 b,9.19,27.4,7.06466,0.023,TOI-1173,0.911,0.934,5350.0,132.353,197.6830975,70.7680117,2024.0,Transit,868.0,G9
toi-1194 b,8.5972882,144.92975359,2.310644,0.076,TOI-1194,1.007,0.963,5446.0,149.667,167.8214811,69.9647749,2023.0,Transit,1391.0,G
toi-1199 b,10.678,,3.6714717,,TOI-1199,,1.54,5618.0,248.427,166.8806581,61.3525723,2024.0,Transit,1182.0,G
toi-1203 b,1.52,3.51,4.1572888,0.067,TOI-1203,0.886,1.179,5737.0,64.9943,168.2267358,-34.4069371,2025.0,Radial Velocity,1361.2,G3 V
toi-1203 c,,5.46,13.0766,0.092,TOI-1203,0.886,1.179,5737.0,64.9943,168.2267358,-34.4069371,2025.0,Radial Velocity,,G3 V
toi-1203 e,,42.1,204.59,0.152,TOI-1203,0.886,1.179,5737.0,64.9943,168.2267358,-34.4069371,2025.0,Radial Velocity,,G3 V
toi-1203.01,2.9641461,,25.51953069147,,TOI-1203,,1.17321,5742.22,64.9943,168.2267358,-34.4069371,2021.0,Transit,662.89,G
toi-1221 b,3.23985502,,91.68278322762,,TOI-1221,,1.01814,5802.0,138.411,107.9210254,-65.5088568,2023.0,Transit,399.08,G
toi-1226 b,2.4101112,,3.92880881576,,TOI-1226,,0.986943,5434.91,257.93,103.7548364,-69.8671293,2026.0,Transit,,G
toi-1230.01,3.23968384,,25.05713123288,,TOI-1230,,1.15281,5696.0,143.138,118.1295936,-83.8250629,2021.0,Transit,688.61,G
toi-1232 b,10.92875618,220.57291446,14.256,0.065,TOI-1232,1.058,1.072,5823.0,328.604,116.501399,-61.8797935,2026.0,Transit,,G1 V
toi-1232 c,,58.48042689,30.356,0.027,TOI-1232,1.058,1.072,5823.0,328.604,116.501399,-61.8797935,2026.0,Transit Timing Variations,,G1 V
toi-1233.01,,,14.175876,0.17,HD 108236,0.97,0.888,5730.0,64.5978,186.5740627,-51.3630519,2021.0,Transit,,G3 V
toi-1249 b,3.2710301,11.9,13.079151,0.0,TOI-1249,1.0062,0.9785,5497.0,139.49,200.5615762,66.3085331,2024.0,Transit,726.89,G
toi-1269 b,2.34833829,,4.25296414061,,TOI-1269,,0.848906,5591.0,172.138,249.6966397,64.559181,2024.0,Transit,994.53,G
toi-1269 c,2.22995,,9.2378703,,TOI-1269,,0.85,5591.0,172.138,249.6966397,64.559181,2026.0,Transit,757.0,G
toi-1273 b,9.34848,,4.6313014,,TOI-1273,,1.07,5736.0,177.118,214.1208564,58.3902534,2024.0,Transit,1078.0,G
toi-1279 b,3.22647351,,9.61416356822,,TOI-1279,,0.840608,5477.0,107.055,185.0628734,56.2014094,2024.0,Transit,749.9,G
toi-1288 c,,85.7,416.0,0.0,TOI-1288,0.9552,0.9583,5388.0,114.865,313.1670294,65.6087833,2022.0,Radial Velocity,,G
toi-1294 b,10.12369881,63.9,3.915292,0.0,TOI-1294,1.1578,1.5566,5718.0,332.648,223.0926408,70.4765573,2024.0,Transit,1392.74,G
toi-1294 c,,147.0,159.9,0.0,TOI-1294,1.1578,1.5566,5718.0,332.648,223.0926408,70.4765573,2024.0,Radial Velocity,,G
toi-1296 b,14.11645916,95.3,3.9443736,0.0,TOI-1296,1.1576,1.7031,5567.0,323.265,256.7706392,70.2384806,2021.0,Transit,1414.84,G
toi-1298 b,9.42675277,113.14691289,4.537164,0.032,TOI-1298,1.44,1.412,5889.0,319.036,241.3229012,70.1900397,2021.0,Transit,1388.0,G
toi-132 b,,,2.1096935,,TOI-132,0.97,0.9,5397.0,163.678,338.3996623,-43.436872,2020.0,Transit,,G8 V
toi-1347 b,1.81434694,12.2,0.84742431,0.0,TOI-1347,0.9279,0.8401,5493.0,147.476,280.3266806,70.2900536,2024.0,Transit,1698.5,G
toi-1386 b,4.31235,,25.8386422,,TOI-1386,,1.03,5769.0,146.858,334.5041029,54.3190454,2024.0,Transit,667.0,G
toi-1386 c,,98.20897776,227.6,0.27,TOI-1386,1.038,1.015,5793.0,146.858,334.5041029,54.3190454,2024.0,Radial Velocity,327.4,G5V
toi-1420 b,12.09082297,,6.95611336692,,TOI-1420,,0.940037,5387.0,201.918,322.9418092,66.3490054,2023.0,Transit,872.5,G
toi-1422 b,3.96,9.0,12.9972,0.04,TOI-1422,0.981,1.019,5840.0,155.141,354.240829,39.6392793,2022.0,Transit,867.0,G2 V
toi-1422 c,2.61,14.0,34.5633,0.2,TOI-1422,,,,155.141,354.240829,39.6392793,2025.0,Radial Velocity,628.0,G2 V
toi-1438 c,2.49195,,9.4280902,,TOI-1438,,0.82,5374.0,110.513,280.9237844,74.9378327,2025.0,Transit,623.0,G
toi-1439 b,3.68027,,27.6438617,,TOI-1439,,1.62,5873.0,230.306,241.7639371,67.8776404,2024.0,Transit,801.0,G
toi-1444 b,1.42,3.34,0.470269,,TOI-1444,0.88,0.91,5377.0,125.463,305.4749252,70.9437054,2021.0,Transit,,G
toi-1451 b,2.61143902,15.2,16.537944,0.0,TOI-1451,1.0022,1.0162,5801.0,91.9362,186.5242821,61.2589289,2024.0,Transit,723.33,G
toi-1478 b,,,10.1803074,0.024,TOI-1478,0.947,1.048,5597.0,152.892,126.4337428,-13.5595485,2021.0,Transit,,G
toi-157 b,,,2.08453882,,TOI-157,0.948,1.167,5404.0,355.683,73.7014398,-76.6806061,2020.0,Transit,,G9 IV
toi-1601 b,14.6101,,5.33155,,TOI-1601,,2.22,5917.0,336.608,38.361569,41.0134321,2021.0,Transit,1593.0,G
toi-1630.01,2.417,,12.055734733,,TOI-1630,0.95,0.83,5504.0,66.0929,352.0166759,75.5526069,2024.0,Transit,,G
toi-1659.01,2.18229043,,5.87755477969,,TOI-1659,,1.00568,5977.0,122.494,277.9251938,82.3059487,2024.0,Transit,1031.14,G
toi-1669 b,,182.11567721,502.0,0.14,TOI-1669,1.0,,5542.3,111.276,45.9564744,83.5874273,2023.0,Radial Velocity,,G
toi-1669 c,2.2963977,13.0,2.6800535,0.0,TOI-1669,0.9867,1.0561,5497.0,111.276,45.9564744,83.5874273,2024.0,Transit,1285.16,G
toi-169 b,,,2.2554454,,TOI-169,1.147,1.288,5880.0,407.84,16.7786879,-75.1989452,2020.0,Transit,,G1 V
toi-1691 b,2.88015,,16.7368995,,TOI-1691,,1.0,5759.0,111.445,272.4041179,86.860343,2024.0,Transit,834.0,G
toi-1710 b,5.20315158,22.4,24.283377,0.0,TOI-1710,1.0258,0.9574,5684.0,81.2271,94.2838373,76.21102,2022.0,Transit,602.99,G
toi-1716.01,3.143,,8.082376554,,TOI-1716,1.07,1.24,5879.0,104.158,105.0833291,56.8241941,2024.0,Transit,,G
toi-1718 b,4.24332,,5.5870396,,TOI-1718,,0.94,5378.0,52.3044,112.0180254,30.3217322,2026.0,Transit,948.0,G
toi-172 b,,,9.476936,0.3806,TOI-172,1.128,1.777,5645.0,342.831,316.6318791,-26.6928654,2019.0,Transit,,G
toi-1723 b,2.95921,,13.7270395,,TOI-1723,,1.09,5777.0,100.727,116.7971978,68.4766845,2024.0,Transit,802.0,G
toi-1736 b,2.44,12.8,7.073088,0.21,TOI-1736,1.08,1.15,5807.0,88.9482,43.4344615,69.101345,2023.0,Transit,1076.0,G
toi-1736 c,,2477.0,571.3,0.369,TOI-1736,1.06,1.38,5670.0,88.9482,43.4344615,69.101345,2023.0,Radial Velocity,274.0,G
toi-1742 b,1.87711,,21.2690422,,TOI-1742,,1.16,5707.0,72.8871,257.3288678,71.8766724,2024.0,Transit,770.0,G
toi-1751 b,2.77,14.5,37.46849,0.0,TOI-1751,0.9,1.2,5996.0,113.335,243.4888534,63.5335297,2024.0,Transit,,G
toi-1753 b,2.61706334,,5.38462389661,,TOI-1753,,0.959022,5700.0,226.671,252.4698351,61.1735768,2024.0,Transit,1001.76,G
toi-1768.01,3.2807,,7.3377236,,TOI-1768,,1.1,5994.0,157.597,152.1027826,55.5399599,2024.0,Transit,1566.0,G
toi-1772.01,2.905,,8.054246874,,TOI-1772,0.99,0.995,5583.0,97.7562,156.837704,34.3909497,2024.0,Transit,,G
toi-1774.01,2.9,,16.71,,TOI-1774,1.06,1.09271,5853.7,53.974,148.1619305,35.111008,2021.0,Transit,,G
toi-1776 b,1.21612741,1.4,2.799868,0.0,TOI-1776,0.9196,0.9356,5785.0,44.647,164.7772913,40.9837182,2024.0,Transit,1269.21,G
toi-1777.01,1.81908,,14.6503935,,TOI-1777,,0.98,5859.45,79.7665,151.807032,46.1148814,2024.0,Transit,580.0,G
toi-1794 b,3.33026651,,8.76554684874,,TOI-1794,,1.29921,5707.0,155.791,203.3974857,49.0608433,2024.0,Transit,992.06,G
toi-1799 b,1.642,,7.094570865,,TOI-1799,1.01,0.957,5690.0,62.1274,167.2329152,34.3030149,2024.0,Transit,,G
toi-1820 b,12.778238,731.0053361,4.860674,0.043,TOI-1820,1.04,1.51,5734.0,248.504,187.6867207,27.4520016,2022.0,Transit,1375.0,G
toi-1839 b,2.21895097,,1.42378440907,,TOI-1839,,0.848099,5315.91,116.086,196.8331106,5.8520458,2026.0,Transit,,G
toi-1839 c,2.40867246,,4.02393854207,,TOI-1839,,0.848099,5315.91,116.086,196.8331106,5.8520458,2026.0,Transit,,G
toi-1855 b,19.5876,,1.3641482,,TOI-1855,,1.08,5347.0,176.833,205.3539534,17.6868719,2024.0,Transit,1505.0,G
toi-1860 b,1.0883,,1.0662082,,TOI-1860,,0.93,5668.0,45.864,226.4567308,64.0476821,2022.0,Transit,1515.0,G
toi-1873 b,2.86356397,,7.00572708834,,TOI-1873,,0.971675,5597.99,182.014,212.5684755,84.3718582,2026.0,Transit,,G
toi-1937 a b,13.97759893,638.83509807,0.94667944,0.0,TOI-1937 A,1.072,1.08,5814.0,415.135,116.3707214,-52.3832587,2023.0,Transit,2097.0,G
toi-199 b,10.05196383,,104.87242523178,,TOI-199,,0.88,5350.0,102.27,80.1058735,-59.8954326,2023.0,Transit,476.27,G
toi-199 c,,88.99195396,273.69,0.096,TOI-199,0.936,0.82,5255.0,102.27,80.1058735,-59.8954326,2023.0,Transit Timing Variations,,G9 V
toi-2000 b,2.7,11.0,3.09833,0.0,TOI-2000,1.082,1.134,5611.0,175.713,146.3970631,-66.6866307,2023.0,Transit,1488.0,G
toi-2000 c,8.34235,,9.1270519,,TOI-2000,,1.18,5400.0,175.713,146.3970631,-66.6866307,2023.0,Transit,970.0,G
toi-2019 b,5.33275337,34.4,15.3444,0.0,TOI-2019,1.1832,1.7457,5626.0,198.007,234.4317651,48.955206,2024.0,Transit,917.46,G
toi-2025 b,12.52043144,1398.4449908,8.872078,0.41,TOI-2025,1.32,1.56,5880.0,335.985,282.7952558,82.2454143,2022.0,Transit,1167.0,G
toi-2071 b,2.58758199,,5.67393360152,,TOI-2071,,1.00286,5873.3,231.311,256.6011813,57.6610327,2026.0,Transit,1029.33,G
toi-2092 b,2.94892961,,4.30325528074,,TOI-2092,,1.0519,5842.06,176.759,212.5474866,45.5638685,2026.0,Transit,,G
toi-2107 b,14.183,,2.45457,,TOI-2107,,0.97,5565.0,236.705,286.7965405,-58.6968348,2024.0,Transit,1322.0,G
toi-2128 b,2.08874836,4.5,16.34136,0.0,TOI-2128,1.0251,1.1174,5968.0,36.578,256.9817998,32.1053027,2024.0,Transit,780.53,G
toi-2141 b,2.85973,,18.2616878,,TOI-2141,,0.94,5674.0,77.682,258.7623456,18.3403449,2023.0,Transit,767.0,G
toi-2141 c,,6.14,5.4624,,TOI-2141,0.896,0.95,5635.0,77.682,258.7623456,18.3403449,2025.0,Radial Velocity,1095.0,G
toi-2141 d,,14.9,60.45,,TOI-2141,0.896,0.95,5635.0,77.682,258.7623456,18.3403449,2025.0,Radial Velocity,491.4,G
toi-2158 b,10.7988,,8.6007557,,TOI-2158,,1.5,5389.0,198.473,276.8100527,20.5268868,2022.0,Transit,837.0,G
toi-2180 b,,,260.15764,,TOI-2180,1.111,1.636,5695.0,116.685,277.94363,56.6506789,2022.0,Transit,,G5
toi-2184 b,11.39953337,206.58846455,6.90683,0.08,TOI-2184,1.53,2.9,5966.0,788.317,100.8331246,-66.9476563,2022.0,Transit,,G
toi-2193 a b,19.83989584,298.75870258,2.1225735,0.0,TOI-2193 A,1.082,1.248,5966.0,337.064,313.691232,-72.8046404,2022.0,Transit,1763.0,G
toi-2196 b,3.51,26.0,1.1947268,0.0,TOI-2196,1.032,1.043,5634.0,259.947,312.3400744,-70.4850723,2022.0,Transit,1860.0,G V
toi-2227 b,2.81922,,4.2217717,,TOI-2227,,1.21,5763.48,165.441,337.5177563,-67.8501459,2026.0,Transit,1164.0,G
toi-2260 b,1.62,,0.3524728,,TOI-2260,0.99,0.94,5534.0,101.251,247.6669998,49.0467891,2022.0,Transit,2609.0,G V
toi-2295 b,7.64759,,60.06632,,TOI-2295,,1.47,5660.0,126.279,281.5761962,50.4924657,2024.0,Transit,709.0,G
toi-2295 c,,1783.01736327,966.5,0.194,TOI-2295,1.168,1.459,5730.0,126.279,281.5761962,50.4924657,2024.0,Radial Velocity,234.9,G
toi-2328 b,9.97599282,50.85254512,17.10197,0.057,TOI-2328,0.95,0.9,5525.0,231.782,31.6907424,-81.247376,2025.0,Transit,842.0,G
toi-2338 b,12.2765,,22.6539607,,TOI-2338,,1.12,5523.0,313.996,81.3445824,-34.6682491,2023.0,Transit,537.0,G
toi-2364 b,8.60849718,71.51139158,4.0197517,0.0,TOI-2364,0.954,0.886,5306.0,219.614,89.1300265,-5.0120298,2023.0,Transit,1091.0,G
toi-2368 b,10.83908434,206.58846455,5.1750073,0.061,TOI-2368,0.897,0.846,5360.0,210.915,134.9576234,-48.4884929,2024.0,Transit,1000.0,G
toi-2373 b,11.2448,,13.3368173,,TOI-2373,,1.2,5517.0,508.686,61.6862197,-16.7557546,2023.0,Transit,805.0,G
toi-2382 b,12.77097465,,4.66120249661,,TOI-2382,,1.52373,5884.5,434.92,356.3751852,-16.114124,2025.0,Transit,1366.46,G
toi-2416 b,9.86390302,953.485221,8.275479,0.32,TOI-2416,1.118,1.236,5808.0,557.733,57.3389409,-60.7871861,2023.0,Transit,1080.0,G
toi-2421 b,10.36830715,105.83685953,4.3474032,0.0,TOI-2421,1.131,1.75,5607.0,327.927,33.1540208,-35.3909182,2022.0,Transit,1534.0,G
toi-2447 b,10.2185,,,,TOI-2447,,1.04,5825.0,148.987,70.9975864,-31.9066369,2024.0,Transit,719.0,G
toi-2449 b,11.24,222.0,106.14468,0.098,TOI-2449,1.079,1.065,6021.0,156.786,67.984371,-34.4555327,2025.0,Transit,400.0,G
toi-2498 b,4.77412302,,3.73823810638,,TOI-2498,,1.29068,5938.0,275.265,95.4162204,11.2516477,2023.0,Transit,1352.36,G
toi-251 b,,,4.9377254,,TOI-251,1.036,0.881,5875.0,99.523,353.0620655,-37.2558629,2021.0,Transit,,G
toi-2524 b,11.2089807,203.41018048,7.18585,0.0,TOI-2524,1.007,1.119,5831.0,438.842,160.8868435,-1.9126984,2023.0,Transit,1100.0,G
toi-2529 b,11.54525012,743.71847238,64.5949,0.021,TOI-2529,1.11,1.7,5802.0,296.271,118.9945352,-52.3548332,2024.0,Transit,636.0,G
toi-2545 b,2.75,,7.994037,,TOI-2545,1.055,1.25324,5846.29,107.118,135.5458029,-3.4208194,2022.0,Transit,,G
toi-2567 b,10.92875618,63.88350981,5.983944,0.0,TOI-2567,1.13,1.686,5611.0,504.775,288.4656683,66.3479375,2022.0,Transit,1352.0,G
toi-2570 b,13.64132951,260.61929374,2.9887615,0.0,TOI-2570,1.063,1.095,5771.0,361.857,87.1880397,32.0840435,2022.0,Transit,1431.0,G
toi-2583 a b,14.4595851,79.45710175,4.5207265,0.0,TOI-2583 A,1.215,1.477,5936.0,566.189,272.2670293,45.3368996,2023.0,Transit,1456.0,G
toi-2587 a b,12.07207221,69.28659273,5.45664,0.0,TOI-2587 A,1.15,1.726,5760.0,373.675,115.9317105,-1.073333,2023.0,Transit,1445.0,G
toi-2589 b,12.10569916,1112.3994245,61.6277,0.522,TOI-2589,0.93,1.07,5579.0,200.273,107.4881501,-37.230948,2023.0,Transit,592.0,G
toi-261.01,3.0449863,,3.3639254,,TOI-261,0.496728,1.28018,5890.3,114.495,15.2181412,-24.4239934,2021.0,Transit,1722.49,G
toi-261.02,2.52,,13.04,,TOI-261,1.069,1.28018,5890.3,114.495,15.2181412,-24.4239934,2021.0,Transit,,G
toi-2714 b,13.72,228.0,2.499387,0.164,TOI-2714,1.07,1.25,5665.0,597.873,61.4012482,-14.9267458,2024.0,Transit,1603.0,G
toi-2719 b,6.03548,,3.3759446,,TOI-2719,,1.69,5701.0,588.368,71.5549449,-0.8048725,2025.0,Transit,1514.0,G
toi-2796 b,15.0839,,4.808498,,TOI-2796,,1.38,5449.5,350.343,84.1527191,0.8962788,2023.0,Transit,797.0,G
toi-2818 b,14.2282,,4.0397189,,TOI-2818,,1.14,5758.5,312.674,119.0598183,-35.1167104,2023.0,Transit,1515.0,G
toi-2977 b,12.9823,,2.3505698,,TOI-2977,,1.22,5356.0,,143.9265177,-60.3574758,2023.0,Transit,1434.0,G
toi-2986 b,9.292245,96.61983573,3.2783662,0.14,TOI-2986,1.122,1.458,5906.0,563.149,163.7715605,-6.4784524,2025.0,Transit,1622.0,G
toi-2992 b,13.75341932,1058.36859531,3.007812,0.089,TOI-2992,1.21,1.545,6000.0,542.026,164.3165643,-32.3224375,2025.0,Transit,1726.0,G
toi-3023 b,16.43236571,197.05361234,3.9014971,0.0,TOI-3023,1.12,1.668,5760.0,389.916,165.3158231,-72.3567044,2023.0,Transit,1596.0,G
toi-3135 b,12.9758,,3.7065603,,TOI-3135,,1.03,5632.0,221.673,207.8592276,-69.7725635,2025.0,Transit,1114.0,G
